Title,Subtitle,Price,URL,Bedrooms,Review_rating,Superhost,Check_in,Check_out,Competitor,Livinparis,Listing_id
Apartment in Paris,Spacious apartment in Vivienne,"€ 2,396 total",https://www.airbnb.comwww.airbnb.com/rooms/1145617806096870901?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141283_w8yyPl2rJe7etEf5&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1145617806096870901
Apartment in Palais-Royal,Louvre-Palais Royal 1,"€ 2,329 total",https://www.airbnb.comwww.airbnb.com/rooms/1079645766743715297?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141283_eLD97Z4Vt7R8%2F3hA&previous_page_section_name=1000,2,4.83 (12),N/A,2024-08-02,2024-08-04,No,No,1079645766743715297
Apartment in Opéra,Charming apartment located in Paris 9th,€ 862 total,https://www.airbnb.comwww.airbnb.com/rooms/1115712093781181952?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141283_UmFH4OweUXqH0fhL&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1115712093781181952
Apartment in Opéra,Nice Duplex in the Center of Paris,"€ 1,544 total",https://www.airbnb.comwww.airbnb.com/rooms/1152120472969116941?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141283_POl7f5wzSY%2Bp3DLc&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1152120472969116941
Apartment in Temple,Charming family apartment in Paris center,"€ 1,816 total",https://www.airbnb.comwww.airbnb.com/rooms/644824505559446931?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141283_N%2BAb9b8MkN8iCgGh&previous_page_section_name=1000,2,4.72 (121),N/A,2024-08-02,2024-08-04,No,No,644824505559446931
Apartment in Opéra,Family apartment in Paris,"€ 1,745 total",https://www.airbnb.comwww.airbnb.com/rooms/974549133785183538?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141283_R7kta4L%2B8iAzO4%2FA&previous_page_section_name=1000,2,4.86 (28),N/A,2024-08-02,2024-08-04,Yes,No,974549133785183538
Apartment in Bonne-Nouvelle,Luxury central 3 bedrooms flat Grands Boulevards,"€ 1,928 total",https://www.airbnb.comwww.airbnb.com/rooms/751953833448138766?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141283_aSpzwSLyH78zD1VY&previous_page_section_name=1000,2,4.41 (34),N/A,2024-08-02,2024-08-04,No,No,751953833448138766
Apartment in Temple,Characterful duplex in the heart of Paris,"€ 4,583 total",https://www.airbnb.comwww.airbnb.com/rooms/1148457688772152633?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141283_3If11VWgLWVb56S4&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1148457688772152633
Apartment in Buttes-Chaumont,3 bedroom architect balcony Parc Buttes-Chaumont,"€ 1,018 total",https://www.airbnb.comwww.airbnb.com/rooms/34878256?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141283_RlsrfHNvZKO9xxsj&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,34878256
Apartment in Bonne-Nouvelle,Superb Apartment 2 bedrooms Center of Paris,"€ 1,844 total",https://www.airbnb.comwww.airbnb.com/rooms/1015019774103416308?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141283_UzSnWs9xaJp3KXfH&previous_page_section_name=1000,2,5.0 (4),N/A,2024-08-02,2024-08-04,No,No,1015019774103416308
Apartment in Temple,Best apartment 2BDR/6PAX in the city center,"€ 2,088 total",https://www.airbnb.comwww.airbnb.com/rooms/1156449309407252435?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141283_aQOq%2B5S%2B7TBEoF12&previous_page_section_name=1000,2,New,Superhost,2024-08-02,2024-08-04,No,No,1156449309407252435
Apartment in Bonne-Nouvelle,Enjoy Parisian Lifestyle in a Cosy Apartment,"€ 2,330 total",https://www.airbnb.comwww.airbnb.com/rooms/1112901422421111446?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141283_gyhwLnXAEa1NcLeP&previous_page_section_name=1000,2,5.0 (4),N/A,2024-08-02,2024-08-04,No,No,1112901422421111446
Apartment in Paris,Beautiful apartment Paris Centre!,"€ 2,056 total",https://www.airbnb.comwww.airbnb.com/rooms/1137466536424360565?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141292_VJJ1ro1MgmWZ7fDG&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1137466536424360565
Apartment in Paris,Big Apt Sacré Cœur & Moulin Rouge in Paris,"€ 1,659 total",https://www.airbnb.comwww.airbnb.com/rooms/775058258530157776?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141292_Oyu5QssZI%2Frqv1mp&previous_page_section_name=1000,2,4.52 (23),N/A,2024-08-02,2024-08-04,No,No,775058258530157776
Apartment in Paris,Great Studio,"€ 1,838 total",https://www.airbnb.comwww.airbnb.com/rooms/947832637537672144?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141292_YqPRGg%2FYF2a98kqT&previous_page_section_name=1000,2,4.89 (27),N/A,2024-08-02,2024-08-04,No,No,947832637537672144
Apartment in Paris,Superb listing for 2 in Les Invalides,"€ 1,679 total",https://www.airbnb.comwww.airbnb.com/rooms/1158649559732897967?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141292_7G2VeznHehqLg4JP&previous_page_section_name=1000,2,New,Superhost,2024-08-02,2024-08-04,No,No,1158649559732897967
Apartment in Paris,2 BDR in the center of PARIS,"€ 1,211 total",https://www.airbnb.comwww.airbnb.com/rooms/38798785?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141292_BOKhved8CEgoaf7L&previous_page_section_name=1000,2,4.75 (56),N/A,2024-08-02,2024-08-04,Yes,No,38798785
Apartment in Paris,Twilight days,€ 746 total,https://www.airbnb.comwww.airbnb.com/rooms/1157382092962734388?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141292_iBtPnl5KCFxl9465&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1157382092962734388
Apartment in Paris,"Close to the Champs-Elysées, 2 minutes from the subway!","€ 1,236 total",https://www.airbnb.comwww.airbnb.com/rooms/1111005958105757296?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141292_4poTNWO0AwXRlKWH&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1111005958105757296
Apartment in Paris,Spacious Parisian apartment,"€ 1,375 total",https://www.airbnb.comwww.airbnb.com/rooms/1005850459434319987?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141292_1YyDgc0WPyJhIuqh&previous_page_section_name=1000,2,5.0 (14),Guest favorite,2024-08-02,2024-08-04,No,No,1005850459434319987
Apartment in Paris,Paris Buttes Chaumont,€ 822 total,https://www.airbnb.comwww.airbnb.com/rooms/1138279456852899190?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141292_uDukTPBKpZsEFO4S&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1138279456852899190
Apartment in Paris,Have an Amazing Stay in an Elegant Flat near Opéra,"€ 1,918 total",https://www.airbnb.comwww.airbnb.com/rooms/1140339783450547186?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141292_fJQkx%2FfG1ZEpcQCF&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1140339783450547186
Apartment in Deuil-la-Barre,15 minutes from Paris * Oasis of tranquility !,€ 905 total,https://www.airbnb.comwww.airbnb.com/rooms/2365610?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141292_fRsBVESCENkWkfbC&previous_page_section_name=1000,2,4.85 (307),Superhost,2024-08-02,2024-08-04,No,No,2365610
Apartment in Paris,Authentic bright loft,"€ 1,314 total",https://www.airbnb.comwww.airbnb.com/rooms/1155897968422759308?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141292_M3YoaK8OBzxdAuYP&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1155897968422759308
Apartment in Paris,Superb apartment in Deux Pas des Champs Elysées,"€ 1,803 total",https://www.airbnb.comwww.airbnb.com/rooms/34582727?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141292_g6Tkj8NkdCuNbmhZ&previous_page_section_name=1000,2,4.4 (5),N/A,2024-08-02,2024-08-04,No,No,34582727
Apartment in Paris,Luxury&Spacious Center PARIS 4 rooms 2 showers A/C,"€ 3,393 total",https://www.airbnb.comwww.airbnb.com/rooms/955560116678077953?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141292_OZ%2B6F8WIMSfRX%2FBZ&previous_page_section_name=1000,2,5.0 (10),Guest favorite,2024-08-02,2024-08-04,No,No,955560116678077953
Apartment in Paris,Appartement Prestige Paris JO,"€ 3,629 total",https://www.airbnb.comwww.airbnb.com/rooms/1145457969294954701?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141292_mbPl9n%2F%2Bg576l3Mv&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1145457969294954701
Apartment in Paris,Family apt ideal for 5 - Nord Marais,"€ 1,493 total",https://www.airbnb.comwww.airbnb.com/rooms/23504416?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141292_DxtQOvZp6mL97l6X&previous_page_section_name=1000,2,4.64 (397),N/A,2024-08-02,2024-08-04,No,No,23504416
Apartment in Paris,Appartement parisien,"€ 1,279 total",https://www.airbnb.comwww.airbnb.com/rooms/1152761520088062803?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141300_ha3vqbaHQ%2F%2FVKJVb&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1152761520088062803
Apartment in Paris,Bright 3BR in Chaussée-d'Antin,"€ 1,693 total",https://www.airbnb.comwww.airbnb.com/rooms/1142858601751976188?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141300_cXIzvbZzrvji9REa&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1142858601751976188
Loft in Les Lilas,A Loft in the Lilas,"€ 1,134 total",https://www.airbnb.comwww.airbnb.com/rooms/725375633736523933?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141300_8QTYvgV2U%2BC%2F9MB1&previous_page_section_name=1000,2,4.96 (114),Guest favorite,2024-08-02,2024-08-04,No,No,725375633736523933
Apartment in Paris,Luxurious Duplex close to the Sacré-Coeur,"€ 1,873 total",https://www.airbnb.comwww.airbnb.com/rooms/1127486898854258195?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141300_kJy5Q39q1aznNaXF&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1127486898854258195
Apartment in Paris,Great Home right in the Heart of Paris - Louvre,"€ 1,602 total",https://www.airbnb.comwww.airbnb.com/rooms/1146338745229086503?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141300_2puZOUFtUYRNP8Pi&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1146338745229086503
Apartment in Paris,Enjoy Parisian Life in an Elegant Flat in Opéra,"€ 1,760 total",https://www.airbnb.comwww.airbnb.com/rooms/1091147153109883601?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141300_lsXBXSACMugzdMaN&previous_page_section_name=1000,2,4.17 (6),N/A,2024-08-02,2024-08-04,No,No,1091147153109883601
Townhouse in Paris,"Charming house 130m², quiet quiet, 4 bedrooms","€ 1,582 total",https://www.airbnb.comwww.airbnb.com/rooms/802799893696483972?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141300_ValG9VSCMSBTFehe&previous_page_section_name=1000,2,5.0 (8),Guest favorite,2024-08-02,2024-08-04,No,No,802799893696483972
Apartment in Paris,Appartement parisien,"€ 1,536 total",https://www.airbnb.comwww.airbnb.com/rooms/45938574?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141300_G3WZ2WY3BxofwM9x&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,45938574
Apartment in Paris,Apartment in center of Paris,"€ 1,293 total",https://www.airbnb.comwww.airbnb.com/rooms/17093783?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141300_etbGsWvDX16lmCo5&previous_page_section_name=1000,2,4.59 (128),N/A,2024-08-02,2024-08-04,No,No,17093783
Apartment in Paris,Apartment Le Marais Centre Paris,"€ 1,172 total",https://www.airbnb.comwww.airbnb.com/rooms/1134677747889263639?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141300_NBzo2teVu0%2BKs1x2&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1134677747889263639
Apartment in Paris,Amazing Flat in Paris Center,"€ 1,753 total",https://www.airbnb.comwww.airbnb.com/rooms/932440448826150791?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141300_3CepExaHmz%2Birvot&previous_page_section_name=1000,2,4.63 (30),N/A,2024-08-02,2024-08-04,No,No,932440448826150791
Apartment in Paris,Outstanding apartment 3BDR/6PAX near Opéra,"€ 2,850 total",https://www.airbnb.comwww.airbnb.com/rooms/1134848788716880039?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141300_oy%2BEyu4Nf2O7NN6x&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1134848788716880039
Loft in Paris,"Lovely Loft in Louvre , Palais Royal area","€ 2,149 total",https://www.airbnb.comwww.airbnb.com/rooms/36450873?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141300_641fJ%2BTHVUpJzVAX&previous_page_section_name=1000,2,4.73 (256),N/A,2024-08-02,2024-08-04,Yes,No,36450873
Apartment in Paris,Family duplex in the heart of Paris.,"€ 2,494 total",https://www.airbnb.comwww.airbnb.com/rooms/1139727146651405803?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141300_VjkMNz1OQnXITiVd&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1139727146651405803
Apartment in Paris,3 rooms near Eiffel Tower,€ 864 total,https://www.airbnb.comwww.airbnb.com/rooms/1140356088526035646?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141300_%2FhZe3gnhWhuk4b2j&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1140356088526035646
Apartment in Paris,Bright and Cosy Appt Close to Montmartre,"€ 1,001 total",https://www.airbnb.comwww.airbnb.com/rooms/40744546?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141300_0IP0%2FXG%2F0awmS%2F4R&previous_page_section_name=1000,2,4.39 (46),N/A,2024-08-02,2024-08-04,No,No,40744546
Apartment in Palais-Bourbon,Olympic Games,"€ 1,245 total",https://www.airbnb.comwww.airbnb.com/rooms/36654941?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141308_y8ia1gjuNenyEwDt&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,36654941
Apartment in Palais-Royal,Charming & Cosy Flat l Louvre Area,"€ 1,637 total",https://www.airbnb.comwww.airbnb.com/rooms/1069503223037267899?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141308_J46MCxj9gfKlN1tE&previous_page_section_name=1000,2,4.33 (6),N/A,2024-08-02,2024-08-04,No,No,1069503223037267899
Apartment in Saint-Lambert,2 dwells in Paris,€ 359 total,https://www.airbnb.comwww.airbnb.com/rooms/1145534623870018981?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141308_hk%2BkkvfAJGsW8F9a&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1145534623870018981
Apartment in Palais-Bourbon,Saint Germain des prés - Orsay,"€ 2,214 total",https://www.airbnb.comwww.airbnb.com/rooms/1117184593500893233?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141308_Ut4qrMfIQsXwSGQ9&previous_page_section_name=1000,2,New,N/A,2024-08-02,2024-08-04,No,No,1117184593500893233
Apartment in Temple,Superbe Parisian Flat w/terrace in center of Paris,"€ 1,840 total",https://www.airbnb.comwww.airbnb.com/rooms/642527354202588798?adults=6&search_mode=regular_search&check_in=2024-08-02&check_out=2024-08-04&source_impression_id=p3_1716141308_ZMqeDvupJ7eomFKH&previous_page_section_name=1000,2,4.74 (117),N/A,2024-08-02,2024-08-04,No,No,642527354202588798
