Title,Subtitle,Price,URL,Bedrooms,Review_rating,Superhost,Check_in,Check_out,Competitor,Livinparis,Listing_id
Apartment in Opéra,A Luxurious 3BR/3BA with A/C in Opéra-Bourse,"€ 1,756 total",https://www.airbnb.comwww.airbnb.com/rooms/792607630544924055?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-05&source_impression_id=p3_1716141278_VpoBWU8%2BEsnSPdcF&previous_page_section_name=1000,2,4.95 (42),Jun 3 – 5,2024-06-03,2024-06-07,Yes,No,792607630544924055
Apartment in Bonne-Nouvelle,Apartment 10P/Full Equipped/GOOD NEWS/STOCK EXCHANGE,€ 997 total,https://www.airbnb.comwww.airbnb.com/rooms/53470087?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-05&source_impression_id=p3_1716141278_7n7zYJCxs4Y7%2BGFg&previous_page_section_name=1000,2,4.79 (78),Jun 3 – 5,2024-06-03,2024-06-07,No,No,53470087
Apartment in Bonne-Nouvelle,Grandiose apartment in the heart of Paris.,"€ 2,338 total",https://www.airbnb.comwww.airbnb.com/rooms/773052174164998718?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-04&check_out=2024-06-07&source_impression_id=p3_1716141278_SUNnh%2BjXAxAv4Em7&previous_page_section_name=1000,2,4.98 (61),Jun 4 – 7,2024-06-03,2024-06-07,Yes,No,773052174164998718
Apartment in Paris,1. Luxury duplex 6/8pers/Full Equipped/République,€ 983 total,https://www.airbnb.comwww.airbnb.com/rooms/541774648085970947?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-04&check_out=2024-06-06&source_impression_id=p3_1716141278_HBbWUSUDC3ulwLTV&previous_page_section_name=1000,2,4.83 (60),Jun 4 – 6,2024-06-03,2024-06-07,Yes,No,541774648085970947
Apartment in Paris,Edgar Suites Grands Boulevards - Hauteville,"€ 2,165 total",https://www.airbnb.comwww.airbnb.com/rooms/44441869?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141277_L%2FR0vZR9gNfCc23M&previous_page_section_name=1000,2,4.91 (139),Guest favorite,2024-06-03,2024-06-07,Yes,No,44441869
Condo in Opéra,Stylish apartment in the heart of Paris 2 Bedrooms,"€ 2,195 total",https://www.airbnb.comwww.airbnb.com/rooms/51744656?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141277_eeNN%2FscRTYBSVJkJ&previous_page_section_name=1000,2,4.95 (165),Guest favorite,2024-06-03,2024-06-07,No,No,51744656
Apartment in Les Halles,Prestigious apartment just steps from the Louvre,"€ 3,521 total",https://www.airbnb.comwww.airbnb.com/rooms/12697519?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141283_n884ByGmSzNlO0zM&previous_page_section_name=1000,2,4.78 (170),Superhost,2024-06-03,2024-06-07,Yes,No,12697519
Apartment in Opéra,Beautiful apartment for 6 - Montorgueil,"€ 3,392 total",https://www.airbnb.comwww.airbnb.com/rooms/978729563600361272?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141283_Of8gVxeDux%2F7t4C8&previous_page_section_name=1000,2,4.89 (19),Guest favorite,2024-06-03,2024-06-07,No,No,978729563600361272
Apartment in Bonne-Nouvelle,A Sublime 2-BR/ 2-BA in Louvre - Montorgueil,"€ 3,668 total",https://www.airbnb.comwww.airbnb.com/rooms/1090298266608414650?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141283_e%2FuvmPIjkyMRgRZ5&previous_page_section_name=1000,2,5.0 (12),Guest favorite,2024-06-03,2024-06-07,No,No,1090298266608414650
Apartment in Buttes-Montmartre,Spa du SacréCœur Loft Montmartre,"€ 2,519 total",https://www.airbnb.comwww.airbnb.com/rooms/1038274710553560014?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141283_hq%2F2V0sCi%2FFnyGZR&previous_page_section_name=1000,2,4.7 (10),Superhost,2024-06-03,2024-06-07,No,No,1038274710553560014
Apartment in Opéra,Sweet Inn | Elegant 3BR near the Opera Garnier,"€ 1,859 total",https://www.airbnb.comwww.airbnb.com/rooms/1141774136271928631?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141283_JTBNit%2BmvJps78Cx&previous_page_section_name=1000,2,New,N/A,2024-06-03,2024-06-07,No,No,1141774136271928631
Apartment in Opéra,Sweet Inn | Chic 3BR near the Galeries Lafayette,"€ 1,698 total",https://www.airbnb.comwww.airbnb.com/rooms/12118573?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141283_zHqVvuhMquTcnEJp&previous_page_section_name=1000,2,4.41 (69),N/A,2024-06-03,2024-06-07,No,No,12118573
Apartment in Les Halles,Apartment 8pers#Rivoli#Samaritaine#Pont Neuf,"€ 2,777 total",https://www.airbnb.comwww.airbnb.com/rooms/1125324055971048519?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141283_oEbypyZA%2BdtwPeWp&previous_page_section_name=1000,2,New,N/A,2024-06-03,2024-06-07,No,No,1125324055971048519
Apartment in Palais-Royal,Beautiful Design apartment 6P/3BDR - Etienne Marc,"€ 2,406 total",https://www.airbnb.comwww.airbnb.com/rooms/757184874915849722?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141283_c%2Bx1dqNoV7dfNDpO&previous_page_section_name=1000,2,4.5 (28),N/A,2024-06-03,2024-06-07,No,No,757184874915849722
Apartment in Opéra,Live in the Vibrant Heart of the City of Light!,"€ 1,692 total",https://www.airbnb.comwww.airbnb.com/rooms/45153479?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141283_HaNsGue5UfEdO9%2B2&previous_page_section_name=1000,2,4.5 (115),N/A,2024-06-03,2024-06-07,No,No,45153479
Apartment in Temple,131 - Urban Brand New 110m2 Beautiful Flat in Mont,"€ 2,922 total",https://www.airbnb.comwww.airbnb.com/rooms/817249246815942382?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141283_dgWq%2FRGsfseuZIdY&previous_page_section_name=1000,2,4.64 (47),N/A,2024-06-03,2024-06-07,No,No,817249246815942382
Apartment in Paris,Apartment in the heart of Paris Grand Boulevard - II,"€ 1,807 total",https://www.airbnb.comwww.airbnb.com/rooms/1127291108810996419?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141283_jSXEpY5LFDhrXubk&previous_page_section_name=1000,2,New,N/A,2024-06-03,2024-06-07,No,No,1127291108810996419
Apartment in Temple,Great Studio,"€ 1,132 total",https://www.airbnb.comwww.airbnb.com/rooms/1050635944850225161?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141283_h8twTIoSLyOAWW3Y&previous_page_section_name=1000,2,4.69 (16),N/A,2024-06-03,2024-06-07,No,No,1050635944850225161
Apartment in Temple,Very nice triplex apartment bright in Montorgueil,"€ 1,308 total",https://www.airbnb.comwww.airbnb.com/rooms/944150258321530571?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141283_d8MW7BRFLh6uA4eL&previous_page_section_name=1000,2,4.71 (17),Superhost,2024-06-03,2024-06-07,Yes,No,944150258321530571
Apartment in Opéra,Live Near the Opera: Relaxing Accommodation! -33,"€ 1,878 total",https://www.airbnb.comwww.airbnb.com/rooms/47303570?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141283_pI7YE%2BzHwpcYn%2FDt&previous_page_section_name=1000,2,4.64 (165),N/A,2024-06-03,2024-06-07,No,No,47303570
Apartment in Temple,Huge hyper central family flat 3BR,"€ 3,002 total",https://www.airbnb.comwww.airbnb.com/rooms/11984821?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141283_DJ3xFRBUupveWG0R&previous_page_section_name=1000,2,4.84 (281),Superhost,2024-06-03,2024-06-07,No,No,11984821
Apartment in Opéra,Superb apartment in the heart of the 2nd arrond of,"€ 1,626 total",https://www.airbnb.comwww.airbnb.com/rooms/766431168203297178?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141283_1L0GJvPZmKXACJWr&previous_page_section_name=1000,2,4.47 (19),N/A,2024-06-03,2024-06-07,No,No,766431168203297178
Condo in Temple,RD1 Blue Nights Apartment,"€ 1,673 total",https://www.airbnb.comwww.airbnb.com/rooms/34165773?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141283_4eev%2BlkPC1NSxXR9&previous_page_section_name=1000,2,4.51 (113),N/A,2024-06-03,2024-06-07,No,No,34165773
Apartment in Temple,3 bedroom apartment near Châtelet-Les Halles,"€ 2,106 total",https://www.airbnb.comwww.airbnb.com/rooms/1147769038269701019?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141283_nigtElghLti%2B9ePS&previous_page_section_name=1000,2,New,N/A,2024-06-03,2024-06-07,No,No,1147769038269701019
Apartment in Opéra,Brand New 3 bedrooms Facing Madeleine/St Honoré,"€ 4,395 total",https://www.airbnb.comwww.airbnb.com/rooms/1080943945230018972?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141292_1p7LYngmKkOBQGoL&previous_page_section_name=1000,2,5.0 (13),Superhost,2024-06-03,2024-06-07,No,No,1080943945230018972
Apartment in Opéra,Sweet Inn | Spacious family Apt. in St Lazare,"€ 2,460 total",https://www.airbnb.comwww.airbnb.com/rooms/740322346841055103?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141292_ce9VXC%2Fc1mRDxvwt&previous_page_section_name=1000,2,4.25 (12),N/A,2024-06-03,2024-06-07,No,No,740322346841055103
Apartment in Paris,Superb Large and New 4bds Flat - Heart of Paris 10,"€ 3,057 total",https://www.airbnb.comwww.airbnb.com/rooms/771544511970057205?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141292_NYfCpL%2FSoBqfQ1QS&previous_page_section_name=1000,2,4.88 (51),Superhost,2024-06-03,2024-06-07,Yes,No,771544511970057205
Apartment in Les Halles,Apartment in central Paris,"€ 1,118 total",https://www.airbnb.comwww.airbnb.com/rooms/1070392951349082599?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141292_DhMA1Ph42MmSa8hv&previous_page_section_name=1000,2,New,N/A,2024-06-03,2024-06-07,No,No,1070392951349082599
Apartment in Opéra,Sweet Inn | Spacious 3BR near St-Lazare,"€ 1,492 total",https://www.airbnb.comwww.airbnb.com/rooms/804893071764478309?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141292_U98NGy7GTNLfAecs&previous_page_section_name=1000,2,4.5 (38),N/A,2024-06-03,2024-06-07,No,No,804893071764478309
Apartment in Opéra,Sweet Inn | Cheerful 2BR near the Opera Garnier,"€ 1,507 total",https://www.airbnb.comwww.airbnb.com/rooms/1141791337540882762?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141292_p36eTpJ8QCncB%2BYP&previous_page_section_name=1000,2,New,N/A,2024-06-03,2024-06-07,No,No,1141791337540882762
Apartment in Opéra,Sweet Inn | Inviting 3BR near the Opera Garnier,"€ 1,859 total",https://www.airbnb.comwww.airbnb.com/rooms/1136019518219753252?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141292_Asg3hHBYzbQ27Rli&previous_page_section_name=1000,2,New,N/A,2024-06-03,2024-06-07,No,No,1136019518219753252
Apartment in Bonne-Nouvelle,Les Halles - Luxurious & colorful 5BD for 16 guest,"€ 4,835 total",https://www.airbnb.comwww.airbnb.com/rooms/1122360249547583642?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141292_9bgDSsTaQpI4CoMu&previous_page_section_name=1000,2,5.0 (4),N/A,2024-06-03,2024-06-07,No,No,1122360249547583642
Apartment in Bonne-Nouvelle,The wonderful - Elegant Duplex - Heart of Paris,"€ 1,734 total",https://www.airbnb.comwww.airbnb.com/rooms/1131675957606843941?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141292_Yg1xLy35yfandLKn&previous_page_section_name=1000,2,New,N/A,2024-06-03,2024-06-07,No,No,1131675957606843941
Apartment in Buttes-Montmartre,Big Apt Sacré Cœur & Moulin Rouge in Paris,"€ 1,752 total",https://www.airbnb.comwww.airbnb.com/rooms/775058258530157776?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141292_085SSm3A8Bsku%2FJR&previous_page_section_name=1000,2,4.52 (23),N/A,2024-06-03,2024-06-07,No,No,775058258530157776
Apartment in Temple,Wonderful flat in the marais II,"€ 1,184 total",https://www.airbnb.comwww.airbnb.com/rooms/856996568395673433?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141292_tHCXwaGP2hu%2B9Rge&previous_page_section_name=1000,2,4.46 (41),N/A,2024-06-03,2024-06-07,No,No,856996568395673433
Apartment in Opéra,106 - Urban Luxury Flat Opera,"€ 2,487 total",https://www.airbnb.comwww.airbnb.com/rooms/691356660999476888?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141292_V5m27DgzlpomPgo5&previous_page_section_name=1000,2,4.36 (45),N/A,2024-06-03,2024-06-07,No,No,691356660999476888
Apartment in Temple,134 - Urban Gorgeous Flat in Montorgueil,"€ 2,537 total",https://www.airbnb.comwww.airbnb.com/rooms/817249861407472361?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141292_WUJ2lI%2Fn9UinQsjZ&previous_page_section_name=1000,2,4.8 (10),N/A,2024-06-03,2024-06-07,No,No,817249861407472361
Apartment in L'Europe,Exceptional property - 8p - Galeries Lafayette,"€ 2,550 total",https://www.airbnb.comwww.airbnb.com/rooms/50891362?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141292_jq1GBX4S70%2BkA1Jv&previous_page_section_name=1000,2,4.79 (100),N/A,2024-06-03,2024-06-07,Yes,No,50891362
Apartment in Buttes-Montmartre,Charming Urban Escapade for 8 in Montmartre,"€ 1,495 total",https://www.airbnb.comwww.airbnb.com/rooms/1131053452792260847?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141292_D4xM222N0NdiV%2Fh2&previous_page_section_name=1000,2,4.75 (4),Superhost,2024-06-03,2024-06-07,No,No,1131053452792260847
Apartment in Temple,Urban Flat 61 - Luxury 3 Bedroom Parisian Flat,"€ 1,925 total",https://www.airbnb.comwww.airbnb.com/rooms/998953625406772138?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141292_4SQidvr1ZQjY8etu&previous_page_section_name=1000,2,4.82 (11),N/A,2024-06-03,2024-06-07,Yes,No,998953625406772138
Apartment in Temple,Cosy 5 Bedrooms and 2 Bathrooms - Le Marais,"€ 2,841 total",https://www.airbnb.comwww.airbnb.com/rooms/1025999113997406270?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141292_7%2BGvPob4yvKTm1Mk&previous_page_section_name=1000,2,5.0 (4),N/A,2024-06-03,2024-06-07,No,No,1025999113997406270
Apartment in Bonne-Nouvelle,Sentier Historical center Luxury Apartment 2BR,"€ 2,066 total",https://www.airbnb.comwww.airbnb.com/rooms/1146306261022609754?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141292_%2BtoPdqiEhIkQ%2FOXA&previous_page_section_name=1000,2,New,N/A,2024-06-03,2024-06-07,No,No,1146306261022609754
Apartment in Temple,Wonderful Flat in the Heart of Paris - Sentier,"€ 1,491 total",https://www.airbnb.comwww.airbnb.com/rooms/44406800?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141300_31GvriCysBjjbGSl&previous_page_section_name=1000,2,4.79 (158),N/A,2024-06-03,2024-06-07,No,No,44406800
Apartment in Bonne-Nouvelle,Spacious & Modern Flat in the Very Heart of Paris,"€ 1,148 total",https://www.airbnb.comwww.airbnb.com/rooms/1136837305541477069?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141300_fy7rq6wnisvR25HQ&previous_page_section_name=1000,2,New,N/A,2024-06-03,2024-06-07,No,No,1136837305541477069
Apartment in Madeleine,Stylish Near Élysée: Live the Unique Experience!,"€ 3,103 total",https://www.airbnb.comwww.airbnb.com/rooms/1107751581783607756?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141300_1MEEWLrAzKrtbAkh&previous_page_section_name=1000,2,4.67 (3),N/A,2024-06-03,2024-06-07,No,No,1107751581783607756
Apartment in Temple,"Opera Air Conditioning, Spa & 3 Bedrooms 6 people","€ 3,705 total",https://www.airbnb.comwww.airbnb.com/rooms/900860219983207401?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141300_nD7%2FMFEYUAezeop3&previous_page_section_name=1000,2,4.65 (20),Superhost,2024-06-03,2024-06-07,Yes,No,900860219983207401
Apartment in Opéra,Live Near the Opera: Relaxing Accommodation! - 43,"€ 1,726 total",https://www.airbnb.comwww.airbnb.com/rooms/46506676?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141300_g2gl9b4mdlvCUZb8&previous_page_section_name=1000,2,4.46 (94),N/A,2024-06-03,2024-06-07,No,No,46506676
Apartment in Opéra,104 - Urban Flat near Opera,"€ 2,113 total",https://www.airbnb.comwww.airbnb.com/rooms/804790494947415476?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141300_d0NkDS5epBXfcX1z&previous_page_section_name=1000,2,4.36 (11),N/A,2024-06-03,2024-06-07,No,No,804790494947415476
Apartment in Bonne-Nouvelle,305 Suite Lion - Superb apartment in Paris,"€ 1,986 total",https://www.airbnb.comwww.airbnb.com/rooms/1080159116863609212?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141300_yZc91dfkl73jJ1zw&previous_page_section_name=1000,2,4.56 (9),N/A,2024-06-03,2024-06-07,No,No,1080159116863609212
Apartment in Opéra,CMG - Residence Opéra/department stores,"€ 1,948 total",https://www.airbnb.comwww.airbnb.com/rooms/1023922899925721734?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141300_jwY19D44r5R5EYrC&previous_page_section_name=1000,2,4.0 (6),N/A,2024-06-03,2024-06-07,No,No,1023922899925721734
Apartment in Place Vendôme,1578: Luxury family flat in Paris Olympic 2024,"€ 3,922 total",https://www.airbnb.comwww.airbnb.com/rooms/1029502503563005013?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141300_npXq5wRM5fhZrjer&previous_page_section_name=1000,2,4.82 (11),N/A,2024-06-03,2024-06-07,No,No,1029502503563005013
Apartment in Temple,700 Suite Cool République - Superb apartment,"€ 2,356 total",https://www.airbnb.comwww.airbnb.com/rooms/1150578305567121772?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141300_jiF%2F387F9x80tFAQ&previous_page_section_name=1000,2,New,N/A,2024-06-03,2024-06-07,No,No,1150578305567121772
Apartment in Paris,Lovely apartment Near Saint Martin's Canal,"€ 1,197 total",https://www.airbnb.comwww.airbnb.com/rooms/986053679591447902?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141300_yUcEynL44Y9HABpW&previous_page_section_name=1000,2,4.69 (39),N/A,2024-06-03,2024-06-07,No,No,986053679591447902
Apartment in Luxembourg,Sweet Inn | Spacious 4BR Apt. near Notre Dame,"€ 4,156 total",https://www.airbnb.comwww.airbnb.com/rooms/644488991830918286?adults=6&search_mode=regular_search&check_in=2024-06-03&check_out=2024-06-07&source_impression_id=p3_1716141300_MP%2B%2FnM98PoqWGPew&previous_page_section_name=1000,2,4.52 (33),N/A,2024-06-03,2024-06-07,No,No,644488991830918286
