Title,Subtitle,Price,URL,Bedrooms,Review_rating,Superhost,Check_in,Check_out,Competitor,Livinparis,Listing_id
Apartment in Paris,102 - Urban Opera Picasso,"€ 4,012 total",https://www.airbnb.comwww.airbnb.com/rooms/804791366030431534?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141423_NASnD0rfG5CGe%2FIo&previous_page_section_name=1000,2,4.75 (32),N/A,2024-10-07,2024-10-11,No,No,804791366030431534
Apartment in Paris,Bohemian Chic 3 BDR Apartment in Le Marais,"€ 2,713 total",https://www.airbnb.comwww.airbnb.com/rooms/52317072?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141423_WyuaOax6pM9c2FIm&previous_page_section_name=1000,2,4.74 (136),N/A,2024-10-07,2024-10-11,Yes,No,52317072
Apartment in Paris,Extraordinary Apt 6 pers - Louvre Museum/Tuileries,"€ 4,669 total",https://www.airbnb.comwww.airbnb.com/rooms/37699024?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141423_AEE7lxclTczGa16W&previous_page_section_name=1000,2,4.84 (110),Superhost,2024-10-07,2024-10-11,No,No,37699024
Apartment in Bonne-Nouvelle,Elegance the Parisian style,"€ 2,675 total",https://www.airbnb.comwww.airbnb.com/rooms/897816712189862960?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141431_Y7bAXsHk%2B4DDCHbp&previous_page_section_name=1000,2,4.85 (27),Superhost,2024-10-07,2024-10-11,Yes,No,897816712189862960
Apartment in Buttes-Montmartre,A glowing 3 bedrooms with terrace in Montmartre,"€ 2,515 total",https://www.airbnb.comwww.airbnb.com/rooms/947546099081712210?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141431_Thwe0CLHV1g5gYWW&previous_page_section_name=1000,2,5.0 (6),Guest favorite,2024-10-07,2024-10-11,No,No,947546099081712210
Apartment in Palais-Bourbon,Sublime Loft in St Germain (6pax),"€ 3,679 total",https://www.airbnb.comwww.airbnb.com/rooms/1126021745748415434?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141431_D0G8PinTU%2Fd75fs%2F&previous_page_section_name=1000,2,New,N/A,2024-10-07,2024-10-11,No,No,1126021745748415434
Apartment in Latin Quarter,Apartment,"€ 1,593 total",https://www.airbnb.comwww.airbnb.com/rooms/1077359929118965537?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141431_3YFw77s8JJ1zp9r2&previous_page_section_name=1000,2,5.0 (13),N/A,2024-10-07,2024-10-11,No,No,1077359929118965537
Apartment in Opéra,Edgar Suites Martyrs - Lebas 1,"€ 2,930 total",https://www.airbnb.comwww.airbnb.com/rooms/41733346?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141431_2tKBYSAVH6MDriIx&previous_page_section_name=1000,2,4.93 (135),Superhost,2024-10-07,2024-10-11,No,No,41733346
Apartment in Opéra,Grands boulevards Chic Folies Bergères,"€ 2,131 total",https://www.airbnb.comwww.airbnb.com/rooms/47713799?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141431_E2yZQrUjOHcqDnSG&previous_page_section_name=1000,2,4.86 (112),Superhost,2024-10-07,2024-10-11,No,No,47713799
Apartment in Paris,LivinParis | Luxury 3 Bedrooms République,"€ 2,639 total",https://www.airbnb.comwww.airbnb.com/rooms/27746265?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141431_PwRyOOjGKyM17ATi&previous_page_section_name=1000,2,4.8 (307),Superhost,2024-10-07,2024-10-11,No,Yes,27746265
Apartment in Opéra,Spacious apartment @Bonne Nouvelle 2nd district,"€ 1,762 total",https://www.airbnb.comwww.airbnb.com/rooms/51548550?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141431_NeXO3j1YIZPtIpwf&previous_page_section_name=1000,2,4.79 (85),Superhost,2024-10-07,2024-10-11,No,No,51548550
Loft in Opéra,Loft Opéra/Lafayette 2 steps (Air conditioning),"€ 1,849 total",https://www.airbnb.comwww.airbnb.com/rooms/40178284?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141431_lnTLQ61GusrlGHgX&previous_page_section_name=1000,2,4.85 (228),Superhost,2024-10-07,2024-10-11,No,No,40178284
Apartment in Opéra,"Maison Loft folies bergère - terrace, fitness","€ 3,774 total",https://www.airbnb.comwww.airbnb.com/rooms/872165400537229480?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141431_2OUVfAIhvhjjDlBf&previous_page_section_name=1000,2,4.95 (20),Guest favorite,2024-10-07,2024-10-11,No,No,872165400537229480
Apartment in Luxembourg,Great Studio,"€ 3,774 total",https://www.airbnb.comwww.airbnb.com/rooms/1149801722034447606?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141431_%2BSpKVofoW72FWBR3&previous_page_section_name=1000,2,New,N/A,2024-10-07,2024-10-11,No,No,1149801722034447606
Apartment in Saint Germain Des Prés,A Lavish 3BR/3BA with Services in Saint-Germain,"€ 6,980 total",https://www.airbnb.comwww.airbnb.com/rooms/1044192462569643662?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141431_NWgO8Y%2BPYfwH%2FiLi&previous_page_section_name=1000,2,5.0 (6),Guest favorite,2024-10-07,2024-10-11,No,No,1044192462569643662
Apartment in Palais-Bourbon,Saint Germain des prés - Orsay,"€ 2,918 total",https://www.airbnb.comwww.airbnb.com/rooms/1117184593500893233?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141431_0l%2FibZdYDdvHiqqc&previous_page_section_name=1000,2,New,N/A,2024-10-07,2024-10-11,No,No,1117184593500893233
Apartment in Latin Quarter,Spacious apartment facing the Jardin des Plantes,"€ 2,460 total",https://www.airbnb.comwww.airbnb.com/rooms/50143191?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141431_CTc66DYgr5Ju0QzT&previous_page_section_name=1000,2,4.73 (33),Superhost,2024-10-07,2024-10-11,No,No,50143191
Apartment in Bonne-Nouvelle,215 Suite Esprit Nature - Superb apartment,"€ 3,157 total",https://www.airbnb.comwww.airbnb.com/rooms/53490856?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141431_6W2f7jzxtG0TZvYH&previous_page_section_name=1000,2,4.78 (103),N/A,2024-10-07,2024-10-11,Yes,No,53490856
Apartment in Les Halles,Magnificent apartment - 5BR/12P - Louvre/Rivoli,"€ 7,953 total",https://www.airbnb.comwww.airbnb.com/rooms/1156946814560192938?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141431_ug6h652AWLFwytCj&previous_page_section_name=1000,2,New,N/A,2024-10-07,2024-10-11,No,No,1156946814560192938
Apartment in Opéra,GuestReady - Beautiful 2-Bedroom Apt South Pigalle,"€ 1,462 total",https://www.airbnb.comwww.airbnb.com/rooms/44238156?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141431_99u%2F1HwmM9fMq4M1&previous_page_section_name=1000,2,4.67 (160),N/A,2024-10-07,2024-10-11,No,No,44238156
Apartment in Opéra,A Glowing 3BR/3BA with Services in Opéra,"€ 3,938 total",https://www.airbnb.comwww.airbnb.com/rooms/955568495054255979?adults=6&search_mode=regular_search&check_in=2024-10-07&check_out=2024-10-11&source_impression_id=p3_1716141431_VIbX0x%2BSCcbzf7SK&previous_page_section_name=1000,2,4.95 (21),Guest favorite,2024-10-07,2024-10-11,Yes,No,955568495054255979
Apartment in Opéra,Lovely duplex in the heart of Paris 10P,"€ 1,506 total",https://www.airbnb.comwww.airbnb.com/rooms/927998380309927216?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141444_gdttG2KSm9VFYmvi&previous_page_section_name=1000,2,4.45 (11),N/A,2024-10-11,2024-10-13,No,No,927998380309927216
Apartment in Opéra,Family apartment in Paris,"€ 1,048 total",https://www.airbnb.comwww.airbnb.com/rooms/974549133785183538?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141444_rHF5p7V7WOEiKqiH&previous_page_section_name=1000,2,4.86 (28),N/A,2024-10-11,2024-10-13,Yes,No,974549133785183538
Apartment in Opéra,2 bedroom duplex with sunny terrace,"€ 1,000 total",https://www.airbnb.comwww.airbnb.com/rooms/929779501544846945?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141444_WFJY3VTv7KHkeDIo&previous_page_section_name=1000,2,4.86 (14),Guest favorite,2024-10-11,2024-10-13,No,No,929779501544846945
Apartment in Bonne-Nouvelle,Superb and new apartment in the Center of Paris,"€ 1,666 total",https://www.airbnb.comwww.airbnb.com/rooms/1096276964031121612?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141444_6G9nX2FwPqzrsTz9&previous_page_section_name=1000,2,4.89 (9),Guest favorite,2024-10-11,2024-10-13,No,No,1096276964031121612
Apartment in Bonne-Nouvelle,Appartement de Prestige - Paris 2eme,"€ 1,559 total",https://www.airbnb.comwww.airbnb.com/rooms/1143498875738630355?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141444_MEjlD6c6bh2KxRTr&previous_page_section_name=1000,2,New,N/A,2024-10-11,2024-10-13,No,No,1143498875738630355
Apartment in Les Halles,Superb apartment in Paris - Louvre / Halles I,"€ 1,199 total",https://www.airbnb.comwww.airbnb.com/rooms/719382357400893205?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141444_NffcCIxuhJA1YJm1&previous_page_section_name=1000,2,4.54 (69),N/A,2024-10-11,2024-10-13,No,No,719382357400893205
Apartment in Bonne-Nouvelle,Amazing Apartment - 6P/2BR -Sentier/Bonne-Nouvelle,"€ 1,153 total",https://www.airbnb.comwww.airbnb.com/rooms/873017003912847803?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141444_wodJyv5A4JnnzrsK&previous_page_section_name=1000,2,4.77 (43),N/A,2024-10-11,2024-10-13,Yes,No,873017003912847803
Apartment in Place Vendôme,"Luxury Apartment, 300m2, Palais Royal Center Paris","€ 1,992 total",https://www.airbnb.comwww.airbnb.com/rooms/3600767?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141444_6sF1DUcy5ecDdBUN&previous_page_section_name=1000,2,4.73 (151),N/A,2024-10-11,2024-10-13,No,No,3600767
Apartment in Opéra,Beautiful apartment 10 min from the Opera and the Louvre,"€ 1,088 total",https://www.airbnb.comwww.airbnb.com/rooms/38810726?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141444_wqqe3raDPrAOkWPT&previous_page_section_name=1000,2,4.91 (53),Superhost,2024-10-11,2024-10-13,No,No,38810726
Apartment in Temple,Charming family apartment in Paris center,"€ 1,260 total",https://www.airbnb.comwww.airbnb.com/rooms/644824505559446931?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141444_uBMXaE9Gen1m0ZiK&previous_page_section_name=1000,2,4.72 (121),N/A,2024-10-11,2024-10-13,No,No,644824505559446931
Apartment in Opéra,4 big bedrooms close to Opéra,"€ 1,723 total",https://www.airbnb.comwww.airbnb.com/rooms/5817926?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141444_x%2FLCvYnn4V6VkCA2&previous_page_section_name=1000,2,4.91 (104),Guest favorite,2024-10-11,2024-10-13,Yes,No,5817926
Apartment in Paris,Incredible apartment 3BDR/8PAX in the city center,"€ 2,021 total",https://www.airbnb.comwww.airbnb.com/rooms/1049475896885377461?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141444_c9PwpWaMHMt%2Fs9IZ&previous_page_section_name=1000,2,4.86 (14),Guest favorite,2024-10-11,2024-10-13,No,No,1049475896885377461
Apartment in Madeleine,"Luxury Elegance St-Honoré, Near Hotel Bristol 8P","€ 2,340 total",https://www.airbnb.comwww.airbnb.com/rooms/979631461780206981?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141444_z9prmZ9Gj%2FrIf%2FfE&previous_page_section_name=1000,2,5.0 (32),Guest favorite,2024-10-11,2024-10-13,No,No,979631461780206981
Apartment in Temple,Luxurious & spacious in central Paris,"€ 1,712 total",https://www.airbnb.comwww.airbnb.com/rooms/1081142152543360356?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141444_J5M122FyOMhZ4yvA&previous_page_section_name=1000,2,4.87 (15),Guest favorite,2024-10-11,2024-10-13,No,No,1081142152543360356
Apartment in Les Halles,Stunning architect-designed duplex,"€ 1,314 total",https://www.airbnb.comwww.airbnb.com/rooms/1099206870677546619?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141444_gfhzMOplvRvC3pKE&previous_page_section_name=1000,2,5.0 (3),N/A,2024-10-11,2024-10-13,No,No,1099206870677546619
Apartment in Paris,Louvre Montorgueuil Historical center 3BR II,"€ 1,602 total",https://www.airbnb.comwww.airbnb.com/rooms/1078307026615081014?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141444_p1Nlq5ImoZA3%2Bmjl&previous_page_section_name=1000,2,4.9 (10),Superhost,2024-10-11,2024-10-13,No,No,1078307026615081014
Apartment in Les Halles,"1st district Louvre, Notre Dame, 8 guests - AC","€ 1,516 total",https://www.airbnb.comwww.airbnb.com/rooms/36069798?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141444_q5%2FMbhut1ehWd0Nb&previous_page_section_name=1000,2,4.78 (114),Superhost,2024-10-11,2024-10-13,Yes,No,36069798
Apartment in Buttes-Montmartre,Paris Montmartre: 4 rooms 85 m2 (3 bedrooms),"€ 1,470 total",https://www.airbnb.comwww.airbnb.com/rooms/625028729651098929?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141444_iw1uC1Gw4d3T3w6c&previous_page_section_name=1000,2,5.0 (50),Guest favorite,2024-10-11,2024-10-13,No,No,625028729651098929
Apartment in Opéra,Luxury typical Parisian flat - 5 min from Louvre,"€ 1,475 total",https://www.airbnb.comwww.airbnb.com/rooms/1149236056061519646?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141449_m6SLeZPnoqpPHVCn&previous_page_section_name=1000,2,New,N/A,2024-10-11,2024-10-13,No,No,1149236056061519646
Apartment in Opéra,"Exceptional 3BED/3BATH, AC unit, in Paris center!","€ 1,898 total",https://www.airbnb.comwww.airbnb.com/rooms/872140231900255014?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141449_kZCp0jrfME2I5weG&previous_page_section_name=1000,2,4.92 (37),Guest favorite,2024-10-11,2024-10-13,Yes,No,872140231900255014
Apartment in Bonne-Nouvelle,3 Bedroom Center Apartment,€ 921 total,https://www.airbnb.comwww.airbnb.com/rooms/1122403378962049416?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141449_nHSAjL%2F1KqE%2FO9na&previous_page_section_name=1000,2,New,N/A,2024-10-11,2024-10-13,No,No,1122403378962049416
Apartment in Bonne-Nouvelle,Luxury 2bedrooms flat Grands Boulevards 4/6P,"€ 1,128 total",https://www.airbnb.comwww.airbnb.com/rooms/751953260285920256?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141449_uE7jrWg4dFthqLbi&previous_page_section_name=1000,2,4.59 (34),N/A,2024-10-11,2024-10-13,No,No,751953260285920256
Apartment in Paris,Beautiful Central + Spacious Paris Apartment,"€ 1,154 total",https://www.airbnb.comwww.airbnb.com/rooms/824508433041523369?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141449_WdNY%2ByYp9Q%2FADNm4&previous_page_section_name=1000,2,4.86 (43),Guest favorite,2024-10-11,2024-10-13,No,No,824508433041523369
Apartment in Palais-Royal,Typical Parisian Flat#3Bedrooms#Opera#Louvre,"€ 1,939 total",https://www.airbnb.comwww.airbnb.com/rooms/1020172770222147363?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141449_FOp9MZWKF5lxuPsc&previous_page_section_name=1000,2,4.83 (12),N/A,2024-10-11,2024-10-13,No,No,1020172770222147363
Apartment in Paris,Splendide flat canal St-martin8p,"€ 1,072 total",https://www.airbnb.comwww.airbnb.com/rooms/1019564938459552727?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141449_Uzy45sqW5cFfj9AO&previous_page_section_name=1000,2,4.85 (13),N/A,2024-10-11,2024-10-13,No,No,1019564938459552727
Apartment in Bonne-Nouvelle,New apartment Center of Paris Place de la Bourse,"€ 1,181 total",https://www.airbnb.comwww.airbnb.com/rooms/1033980056838374123?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141449_v%2FQ35hAipgwaRq4N&previous_page_section_name=1000,2,5.0 (8),Guest favorite,2024-10-11,2024-10-13,No,No,1033980056838374123
Apartment in Paris,Charming Loft in the Heart of the 10th,"€ 1,325 total",https://www.airbnb.comwww.airbnb.com/rooms/985967169694325709?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141449_r40a6G7OarmCyzY7&previous_page_section_name=1000,2,4.93 (14),Guest favorite,2024-10-11,2024-10-13,No,No,985967169694325709
Apartment in Temple,Marais - République,"€ 1,088 total",https://www.airbnb.comwww.airbnb.com/rooms/1087571858519406095?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141449_luBPktUGfbJRi0IM&previous_page_section_name=1000,2,4.89 (9),Guest favorite,2024-10-11,2024-10-13,No,No,1087571858519406095
Apartment in Opéra,Outstanding apartment 3BDR/6PAX near Opéra,"€ 1,703 total",https://www.airbnb.comwww.airbnb.com/rooms/1134848788716880039?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141449_XDwMqEGLJAHZhlPK&previous_page_section_name=1000,2,New,N/A,2024-10-11,2024-10-13,No,No,1134848788716880039
Condo in Les Halles,Parisian Art Loft,€ 944 total,https://www.airbnb.comwww.airbnb.com/rooms/739460528838233194?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141450_OpJOleLUVsKo4keD&previous_page_section_name=1000,2,New,N/A,2024-10-11,2024-10-13,No,No,739460528838233194
Apartment in Bonne-Nouvelle,Amazing Apartment - 8P/3BR -Sentier/Bonne,"€ 1,489 total",https://www.airbnb.comwww.airbnb.com/rooms/1133093614362483825?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141450_PsDPkC%2Fe5NdszdI%2F&previous_page_section_name=1000,2,New,N/A,2024-10-11,2024-10-13,No,No,1133093614362483825
Apartment in Temple,Family courtyard apartment - in the heart of Paris,"€ 1,804 total",https://www.airbnb.comwww.airbnb.com/rooms/701658963698372565?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141450_FuzlfsX2sAdnpsyO&previous_page_section_name=1000,2,4.84 (79),Superhost,2024-10-11,2024-10-13,No,No,701658963698372565
Loft in Opéra,Loft Opéra/Lafayette 2 steps (Air conditioning),€ 999 total,https://www.airbnb.comwww.airbnb.com/rooms/40178284?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141450_lcDkWE4%2BYPsD326y&previous_page_section_name=1000,2,4.85 (228),Superhost,2024-10-11,2024-10-13,No,No,40178284
Apartment in Paris,LivinParis | Luxury 2 Bedrooms Opera I,"€ 1,203 total",https://www.airbnb.comwww.airbnb.com/rooms/41576606?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141450_glL8oxYUw5n32bff&previous_page_section_name=1000,2,4.87 (208),Superhost,2024-10-11,2024-10-13,No,Yes,41576606
Apartment in Temple,Best apartment 2BDR/6PAX in the city center,"€ 1,285 total",https://www.airbnb.comwww.airbnb.com/rooms/1156449309407252435?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141450_51cju06vV7BXzdcg&previous_page_section_name=1000,2,New,Superhost,2024-10-11,2024-10-13,No,No,1156449309407252435
Apartment in Temple,"Paris Lyrique, 3 Ch / 2 bathrooms, 6 people, 120 m²","€ 1,676 total",https://www.airbnb.comwww.airbnb.com/rooms/5746469?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141450_LAVSxfykU4XN78pP&previous_page_section_name=1000,2,4.67 (182),N/A,2024-10-11,2024-10-13,No,No,5746469
Apartment in Temple,Central and colorful 3 bedroom apartment Paris,"€ 1,488 total",https://www.airbnb.comwww.airbnb.com/rooms/1148428205912356420?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141458_f0UeO6kndpSzm7aY&previous_page_section_name=1000,2,New,N/A,2024-10-11,2024-10-13,No,No,1148428205912356420
Apartment in Temple,Loft Design - 8 people - Heart of Paris !,"€ 1,201 total",https://www.airbnb.comwww.airbnb.com/rooms/33286723?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141458_rNtItOPHooUI7nFz&previous_page_section_name=1000,2,4.65 (197),N/A,2024-10-11,2024-10-13,No,No,33286723
Apartment in Opéra,Spacious apartment @Bonne Nouvelle 2nd district,€ 963 total,https://www.airbnb.comwww.airbnb.com/rooms/51548550?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141458_zN2sSpg1mLC8cm7U&previous_page_section_name=1000,2,4.79 (85),Superhost,2024-10-11,2024-10-13,No,No,51548550
Apartment in Opéra,"2 beds, 1 sofa bed / Musée Grévin - Folies Bergère",€ 879 total,https://www.airbnb.comwww.airbnb.com/rooms/615159845480893457?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141458_iWGLrKOzToVQVRFy&previous_page_section_name=1000,2,4.74 (143),N/A,2024-10-11,2024-10-13,No,No,615159845480893457
Apartment in Temple,Wonderful Apartment Terrace Center of Paris,"€ 1,537 total",https://www.airbnb.comwww.airbnb.com/rooms/1070848488130837631?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141458_q1XTQFKSG8Slk7%2Bn&previous_page_section_name=1000,2,4.91 (11),N/A,2024-10-11,2024-10-13,No,No,1070848488130837631
Apartment in Paris,3 bedroom 3 bathroom apartment with AC,"€ 3,150 total",https://www.airbnb.comwww.airbnb.com/rooms/932607956634548337?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-10-10&check_out=2024-10-13&source_impression_id=p3_1716141458_BFI3SSwrEcaT946s&previous_page_section_name=1000,2,4.97 (29),Oct 10 – 13,2024-10-11,2024-10-13,Yes,No,932607956634548337
Apartment in Temple,Historical 3 bedroom apartment in Le Marais,"€ 2,839 total",https://www.airbnb.comwww.airbnb.com/rooms/22578704?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-10-10&check_out=2024-10-14&source_impression_id=p3_1716141458_pqYE7F7MF23HwNN7&previous_page_section_name=1000,2,4.88 (195),Oct 10 – 14,2024-10-11,2024-10-13,No,No,22578704
Apartment in Opéra,Vivienne Suite II _ Luxury 3BDR 3BTH_Paris Centre,"€ 5,218 total",https://www.airbnb.comwww.airbnb.com/rooms/1097193063852512017?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-10-10&check_out=2024-10-14&source_impression_id=p3_1716141458_hsL44wZavbm4s8kM&previous_page_section_name=1000,2,5.0 (4),Oct 10 – 14,2024-10-11,2024-10-13,No,No,1097193063852512017
Apartment in Paris,LivinParis NEW Luxury A/C 3 Bedrooms Le Louvre II,"€ 3,149 total",https://www.airbnb.comwww.airbnb.com/rooms/42870861?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-10-10&check_out=2024-10-13&source_impression_id=p3_1716141458_4hudWOAOFeSYWKX5&previous_page_section_name=1000,2,5.0 (7),Oct 10 – 13,2024-10-11,2024-10-13,No,Yes,42870861
Apartment in Opéra,NEW | Suite Opéra | Louvre | CLIM |2 CH,"€ 2,492 total",https://www.airbnb.comwww.airbnb.com/rooms/1078966908853262194?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-14&source_impression_id=p3_1716141458_%2BTk%2FHup0yJttDxDh&previous_page_section_name=1000,2,5.0 (8),Oct 11 – 14,2024-10-11,2024-10-13,No,No,1078966908853262194
Apartment in Opéra,Luxury apartment in Paris near Opéra-Place Vendôme,€ 960 total,https://www.airbnb.comwww.airbnb.com/rooms/49400088?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-12&source_impression_id=p3_1716141458_3L2TnnGqSjwdWqJY&previous_page_section_name=1000,2,4.86 (121),Oct 11 – 12,2024-10-11,2024-10-13,No,No,49400088
Apartment in Bonne-Nouvelle,Luxury central 3 bedrooms flat Grands Boulevards,"€ 1,471 total",https://www.airbnb.comwww.airbnb.com/rooms/751953833448138766?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141458_6h%2FPm6w1beSWjl38&previous_page_section_name=1000,2,4.41 (34),N/A,2024-10-11,2024-10-13,No,No,751953833448138766
Apartment in Opéra,Great Studio,"€ 1,232 total",https://www.airbnb.comwww.airbnb.com/rooms/947832637537672144?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141458_9akFd9GGQ%2B0mCO4P&previous_page_section_name=1000,2,4.89 (27),N/A,2024-10-11,2024-10-13,No,No,947832637537672144
Apartment in Bonne-Nouvelle,Beautiful Loft for 6P - Centre de Paris,"€ 1,043 total",https://www.airbnb.comwww.airbnb.com/rooms/710834800579342576?adults=6&search_mode=regular_search&check_in=2024-10-11&check_out=2024-10-13&source_impression_id=p3_1716141458_JP%2Ffl3xyTi4qab0U&previous_page_section_name=1000,2,4.39 (116),N/A,2024-10-11,2024-10-13,No,No,710834800579342576
